id;parent_id;product_number;active;stock;name;description;price_net;price_gross;purchase_prices_net;purchase_prices_gross;tax_id;tax_rate;tax_name;cover_media_id;cover_media_url;cover_media_title;cover_media_alt;manufacturer_id;manufacturer_name;categories;sales_channel;propertyIds;optionIds
00000000000000000000000000000e83;;8700Karton;1;99999;"Handtuchrollen 2 lagig Zellstoff • 143m 595 Blatt • Innenauszug + Außenabwicklung • 6 Rollen VE";"<ul>
	<li><strong>Handtuchrollen <u>2 lagig&nbsp;Zellstoff</u></strong>&nbsp;</li>
	<li><strong><u>143 Meter = 595 Blatt</u></strong>&nbsp;&nbsp;</li>
	<li>Grammatur: 36g &bull; 1 VE = 6 Rollen</li>
	<li>Mit&nbsp;Innenauszug&nbsp;&amp;&nbsp;Au&szlig;enabwicklung</li>
	<li><u>Lebensmittel Zulassung</u>&nbsp;und mit Eu Ecolabel zertifiziert</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 VE = 12 Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""font-size: 12px;""><span style=""color: rgb(255, 0, 0);"">Ab 20 VE = 120 Rollen = 1/2 Palette,&nbsp;werden auf einer Palette versendet</span></span></li>
</ul>

<p><img alt=""Eu Ecolabel zertifiziert Handtuchenrollen 2 lagig mit Außenabwicklung in Kartonversand ab 12 Rollen per DPD "" src=""/media/73/b4/fe/1758893886/eu-ecolabel-zertifiziert-handtuchrollen-143-m-aussenabwicklung-ab-24.avif?ts=1758962771"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel zertifiziert Handtuchrollen 2 lagig 143 m "" />&nbsp; &nbsp; <img alt=""Handtuchrollen mit Lebensmittel Zulassung mit Außenabwicklung und Innenabwicklung im Kartonversand ab 12 Rollen "" src=""/media/55/82/4d/1758893802/handtuchrollen-mit-lebensmittel-zulassung-2-lagig-auenabwicklung-143-m.png?ts=1758893856"" style=""width: 90px; height: 90px;"" title=""Handtuchrollen mit Lebensmittel Zulassung ab 12 Rollen"" /></p>";17.97;21.38;11.1;13.21;0192436d054573ab9c558465bce16e8d;19;"Standard rate";01998a36dff878e5b192602b518c9d46;https://sw6.hamburgpapier-shop.de/media/e6/d8/89/1758960476/handtuchrollen-2-lagig-aussenabwicklung-143-m-ab-12-rollen.avif?ts=1760099521;"Handtuchrollen 2 lagig Außenabwicklung ab 12 Rollen";"Handtuchrollen 2 lagig mit Außenabwicklung im Kartonversand ab 12 Rollen verpackt in einem Karton und versandkostenfrei";;;00000000000000000000000000000341|01989d45747d7d0b91963e19ca70e61e|0000000000000000000000000000036d|0199e27180617d2cba46b71a2e7abbac|00000000000000000000000000000375|00000000000000000000000000000376;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af000000000000000000000000000392|af000000000000000000000000000399|af000000000000000000000000000395|af0000000000000000000000000003c7|af0000000000000000000000000003d2;
00000000000000000000000000000a8b;;AC20012;1;99999;"Innenauszug Spender weiß";"<ul>
	<li>Innenauszug Spender wei&szlig;</li>
	<li>Sehr solides Spendersystem</li>
	<li>f&uuml;r unsere Papierrollen mit Innenabwicklung</li>
	<li><span style=""background-color:rgb(255,255,255)"">Austausch erfolgt m&uuml;helos</span></li>
	<li>Schnelle und leichte Montage</li>
	<li>ABS Kunststoff, wei&szlig;</li>
	<li>H&nbsp;370 x B&nbsp;245 x T&nbsp;23 mm</li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";23.8;28.32;10.1;12.02;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a8d7ff2ae71449671d8b5fffd28bb;https://sw6.hamburgpapier-shop.de/media/c0/b8/de/1763310565/innenauszug-spender-weiss.avif?ts=1763310636;"Innenauszug Spender weiß";"Innenauszug Spender weiß für Handtuchrollen bei denen die Hülse in der Mitte entfernt werden kann";;;00000000000000000000000000000341|00000000000000000000000000000383|01989d455fe671b2a3152042282d57cb|01989d45747d7d0b91963e19ca70e61e|01989d45ae3a7476804975e6ed8c91b2;0192436de3fe728997374211eefd79c9;;
00000000000000000000000000000d2d;;ZU50498500;1;99999;"Handtuchrollen 2 lagig Zellstoff • 100m 475 Blatt • Innenauszug + Außenabwicklung • 240 Rollen Palette";"<ul>
	<li><strong>Handtuchrollen <u>2 lagig&nbsp;Zellstoff</u></strong><u>&nbsp;</u></li>
	<li><u><strong>100&nbsp;Meter = 475&nbsp;Blatt</strong></u>&nbsp;&nbsp;</li>
	<li>Grammatur: 36g &bull; 1 VE = 6 Rollen</li>
	<li>Mit&nbsp;Innenauszug&nbsp;&amp;&nbsp;Au&szlig;enabwicklung</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 240 Rollen (40 VE)</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";12.58;14.97;8.1;9.64;0192436d054573ab9c558465bce16e8d;19;"Standard rate";01998f5a548170f4aedbcfe7c9a94fa1;https://sw6.hamburgpapier-shop.de/media/5d/5b/76/1759046686/handtuchrollen-2-lagig-innenauszug-auenabwicklung-100-m-ab-240-rollen.avif?ts=1759402850;"Handtuchrollen 2 lagig 100m Innenauszug und Außenabwicklung";"Handtuchrollen 2 lagig 100 m mit Innenauszug und Außenabwicklung gepackt auf Palette ab 240 Rollen versandkostenfrei";;;00000000000000000000000000000341|01989d45747d7d0b91963e19ca70e61e|0000000000000000000000000000036d|00000000000000000000000000000375|00000000000000000000000000000376;0192436de3fe728997374211eefd79c9;af000000000000000000000000000392|af0000000000000000000000000003a8|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003c7;
00000000000000000000000000000ca2;;ZU50497070L;1;99999;"Handtuchrollen 2 lagig recycling • 143m 650 Blatt • Innenauszug + Außenabwicklung • Palette";"<ul>
	<li><strong>Handtuchrollen <u>2 lagig recycling</u></strong>&nbsp;</li>
	<li><u><strong>143 Meter = 650 Blatt</strong></u>&nbsp;</li>
	<li>Grammatur 36g &bull; 1 VE = 6 Rollen</li>
	<li>Mit&nbsp;Innenauszug&nbsp;&amp;&nbsp;Au&szlig;enabwicklung</li>
	<li>Eu Ecolabel Zertifikat</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 19cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand&nbsp;ab 240 Rollen (40 VE)</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Eu Ecolabel Zertifikat Handtuchrollen 2 lagig recycling mit Innenauszug und Außenabwicklung "" src=""/media/64/2d/63/1759055752/eu-ecolabel-zertifikat-handtuchrollen-2-lagig-recycling-innenauszug-ab-24-rollen.avif?ts=1759055809"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel Zertifikat Handtuchrollen 2 lagig recycling "" />&nbsp;</p>";17.11;20.36;12.06;14.35;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199a4cb357270a2ab724b012f9abdb7;https://sw6.hamburgpapier-shop.de/media/17/1b/4c/1759406407/handtuchrollen-2-lagig-recycling-innenauszug-aussenabwicklung-ab-240.avif?ts=1759406446;"Handtuchrollen 2 lagig recycling Innenauszug und Außenabwicklung ab 240";"Handtuchrollen 2 lagig recycling mit Innenauszug und Außenabwicklung gepackt auf Palette versand ab 240 Rollen";;;00000000000000000000000000000341|01989d45747d7d0b91963e19ca70e61e|0000000000000000000000000000036d|00000000000000000000000000000375|00000000000000000000000000000377;0192436de3fe728997374211eefd79c9;af000000000000000000000000000392|af000000000000000000000000000399|af000000000000000000000000000391|af0000000000000000000000000003c7|af000000000000000000000000000394|af0000000000000000000000000003a7;
00000000000000000000000000000e80;;7070Karton;1;99999;"Handtuchrollen 2 lagig recycling • 143m 650 Blatt • Innenauszug + Außenabwicklung • 6 Rollen VE";"<ul>
	<li><strong>Handtuchrollen <u>2 lagig recycling</u></strong><u>&nbsp;</u></li>
	<li><u><strong>143 Meter = 650 Blatt</strong></u>&nbsp;&nbsp;</li>
	<li>Grammatur 36g &bull;&nbsp;1 VE = 6 Rollen</li>
	<li>Mit&nbsp;Innenauszug&nbsp;&amp;&nbsp;Au&szlig;enabwicklung</li>
	<li>Eu Ecolabel zertifiziert</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 19cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand&nbsp;ab 2 VE = 12&nbsp;Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""font-size:12px;""><span style=""color:#FF0000;"">Ab &nbsp;20 VE = 120 Rollen = 1/2 Palette,&nbsp;werden auf einer Palette versendet</span></span></li>
</ul>

<p><img alt=""Eu Ecolabel zertifiziert Handtuchrollen 2 lagig recycling mit Innenauszug und Außenabwicklung "" src=""/media/38/86/e5/1759055838/eu-ecolabel-zertifiziert-handtuchrollen-2-lagig-recycling-innenauszug-ab-12-rollen.avif?ts=1762339815"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel zertifiziert Handtuchrollen 2 lagig recycling"" />&nbsp;</p>";20.27;24.12;12.3;14.64;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019994d81b0279f8a1e28499144e8de3;https://sw6.hamburgpapier-shop.de/media/86/a5/b3/1759138815/handtuchrollen-2-lagig-recycling-innenauszug-aussenabwicklung-ab-12.avif?ts=1760099660;"Handtuchrollen 2 lagig recycling Innenauszug Außenabwicklung";"Handtuchrollen 2 lagig recycling mit Innenauszug und Außenabwicklung im Kartonversand ab 12 Rollen verpackt in einem Karton";;;00000000000000000000000000000341|01989d45747d7d0b91963e19ca70e61e|0000000000000000000000000000036d|00000000000000000000000000000375|00000000000000000000000000000377;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af000000000000000000000000000392|af000000000000000000000000000399|af0000000000000000000000000003c7|af000000000000000000000000000394|af0000000000000000000000000003a7;
00000000000000000000000000000e8b;;7095Karton;1;99999;"Handtuchrollen 2 lagig Zellstoff blau • 143m 600 Abrisse • Innenauszug • 6 Rolle VE";"<ul>
	<li><strong>Handtuchrollen <u>2 lagig&nbsp;Zellstoff blau</u></strong>&nbsp;</li>
	<li><strong><u>143 Meter = 600&nbsp;Blatt</u></strong>&nbsp;&nbsp;</li>
	<li>Grammatur: 36g &bull; 1 VE = 6 Rollen</li>
	<li>Mit&nbsp;Innenauszug (ohne H&uuml;lse)</li>
	<li><u>Lebensmittel Zulassung</u>&nbsp;und mit Eu Ecolabel zertifiziert</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 VE = 12 Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""font-size: 12px;""><span style=""color: rgb(255, 0, 0);"">Ab 20 VE = 120 Rollen = 1/2 Palette,&nbsp;werden auf einer Palette versendet</span></span></li>
</ul>

<p><img alt=""Eu Ecolabel zertifiziert Handtuchenrollen 2 lagig blau mit Innenauszug im Kartonversand ab 12 Rollen per DPD "" src=""/media/e9/33/fc/1760183251/eu-ecolabel-zertifiziert-handtuchrollen-2-lagig-blau-innenauszug-ab-12-rollen.avif?ts=1760183288"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel zertifiziert Handtuchrollen 2 lagig blau Innenauszug"" />&nbsp; &nbsp; <img alt=""Handtuchrollen 2 lagig blau mit Lebensmittel Zulassung und Innenauszug im Kartonversand ab 12 Rollen "" src=""/media/bd/da/e7/1760183966/handtuchrollen-2-lagig-blau-mit-lebensmittel-zulassung.png?ts=1760183997"" style=""width: 90px; height: 90px;"" title=""Handtuchrollen 2 lagig blau mit Lebensmittel Zulassung ab 12 Rollen"" /></p>";18.58;22.11;9.6;11.42;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199d3180b297f0090d874eebae2562d;https://sw6.hamburgpapier-shop.de/media/80/7c/40/1760183195/kartonversand-ab-12-rollen-handtuchrollen-2-lagig-zellstoff-blau.avif?ts=1760183231;"Kartonversand ab 12 Handtuchrollen 2 lagig Zellstoff Blau";"Kartonversand ab 12 Handtuchrollen 2 lagig Zellstoff blau 143 mit Innenauszug im einem Karton versandkostenfrei per DPD";;;00000000000000000000000000000341|01989d45ae3a7476804975e6ed8c91b2|000000000000000000000000000003c8|0199e27180617d2cba46b71a2e7abbac;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af000000000000000000000000000392|af000000000000000000000000000399|af000000000000000000000000000395|af0000000000000000000000000003a9|af0000000000000000000000000003d2|af0000000000000000000000000003d5;
00000000000000000000000000000e8a;;225Karton;1;99999;"Handtuchrollen 1 lagig Zellstoff • 120m 428 Blatt • Innenauszug • 6 Rollen Karton";"<ul>
	<li><strong>Handtuchrollen <u>1 lagig Zellstoff</u></strong></li>
	<li><u><strong>120 Meter = 428 Blatt</strong></u>&nbsp;&nbsp;</li>
	<li>Grammatur 22g&nbsp;&bull; 1 Karton = 12 Rollen</li>
	<li>Mit Innenauszug (ohne H&uuml;lse)</li>
	<li>EU Ecolabel zertifiziert</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;<strong><u>Durchmesser: 13cm</u></strong> - H&uuml;lse: 0,5cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 Kartons = 24 Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><iframe frameborder=""0"" height=""250"" name=""Handtuchrolle 1 lagig Innenauszug 120 Meter Kartonversand"" scrolling=""no"" src=""https://embed.imajize.com/2292761"" title=""Handtuchrolle 1 lagig Innenauszug"" width=""250""></iframe></p>";21.04;25.04;6.97;8.29;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199d8731b2e77af8d8f5b6b605541f2;https://sw6.hamburgpapier-shop.de/media/4a/3d/14/1760273047/handtuchrollen-1-lagig-zellstoff-innenauszug-kartonversand-ab-24.avif?ts=1760273092;"Kartonversand ab 24 Handtuchrollen 1 lagig Innenauszug 120 m ";"Kartonversand ab 24 Handtuchrollen 1 lagig 120 m mit Innenauszug im einem Karton versandkostenfrei per DPD ";;;00000000000000000000000000000341|000000000000000000000000000003c8|01989d45902e79578f4491023a4ecfb5;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af0000000000000000000000000003a8|af00000000000000000000000000038e|af000000000000000000000000000395|af0000000000000000000000000003d5;
00000000000000000000000000000e89;;220Karton;1;99999;"Handtuchrollen 1 lagig Zellstoff • 300m 1070 Blatt • Innenauszug • 6 Rollen Karton";"<ul>
	<li><strong>Handtuchrollen <u>1 lagig Zellstoff</u> </strong>&nbsp;</li>
	<li><u><strong>300 Meter = 1070 Blatt</strong></u>&nbsp;&nbsp;</li>
	<li>Grammatur 22g &bull;&nbsp;1 Karton = 6 Rollen</li>
	<li>Mit Innenauszug (ohne H&uuml;lse)</li>
	<li>EU Ecolabel zertifiziert</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen: Durchmesser: 18cm - H&uuml;lse: 0,5cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 Kartons = 12&nbsp;Rollen&nbsp;</strong></span></li>
	<li><font color=""#4b6b8b""><b>Versandkostenfrei</b></font></li>
</ul>

<p><iframe frameborder=""0"" height=""250"" name=""Handtuchrollen 1 lagig Innenauszug 300m 1070 Abrisse"" scrolling=""no"" src=""https://embed.imajize.com/1128249"" title=""Handtuchrollen 1 lagig  Innenauszug 300m 1070 Abrisse"" width=""250""></iframe></p>";23.75;28.26;8.68;10.33;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199d82f2f9e7c24932faaff1ae210c8;https://sw6.hamburgpapier-shop.de/media/d7/86/78/1760268595/handtuchrollen-1-lagig-zellstoff-innenauszug-kartonversand-ab-12-rollen.avif?ts=1760268625;"Kartonversand ab 12 Handtuchrollen 1 lagig Innenauszug";"Kartonversand ab 12 Handtuchrollen 1 lagig  300 m mit Innenauszug im einem Karton versandkostenfrei per DPD";;;00000000000000000000000000000341|000000000000000000000000000003c8|01989d45902e79578f4491023a4ecfb5;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af000000000000000000000000000399|af0000000000000000000000000003a8|af00000000000000000000000000038e|af0000000000000000000000000003d5;
00000000000000000000000000000d58;;ZU50490225;1;99999;"Handtuchrollen 1 lagig Zellstoff • 120m 428 Blatt • Innenauszug • Palette";"<ul>
	<li><strong>Handtuchrollen <u>1 lagig Zellstoff</u></strong></li>
	<li><u><strong>120 Meter = 428 Blatt</strong></u>&nbsp;&nbsp;</li>
	<li>Grammatur 22g&nbsp;&bull; 1 Karton = 12 Rollen</li>
	<li>Mit Innenauszug (ohne H&uuml;lse)</li>
	<li>EU Ecolabel zertifiziert</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;<strong><u>Durchmesser: 13cm</u></strong> - H&uuml;lse: 0,5cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 36&nbsp;Kartons = 432&nbsp;Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><iframe frameborder=""0"" height=""250"" name=""Handtuchrolle 1 lagig Innenauszug 120 Meter Palettenversand"" scrolling=""no"" src=""https://embed.imajize.com/2292761"" title=""Handtuchrolle 1 lagig Innenauszug"" width=""250""></iframe></p>";15.38;18.3;10.56;12.57;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199dcd9952976f0b6ca787b35be6f09;https://sw6.hamburgpapier-shop.de/media/60/ef/76/1760346872/handtuchrollen-1-lagig-zellstoff-palettenversand-ab-432-rollen.avif?ts=1760346906;"Palettenversand ab 432 Rollen 1 lagig mit Innenauszug    ";"1 Palette enthält 432 Handtuchrollen 1 lagig Zellstoff 120m mit Innenauszug Versand auf einer Palette per Spedition ";;;00000000000000000000000000000341|000000000000000000000000000003c8|01989d45902e79578f4491023a4ecfb5;0192436de3fe728997374211eefd79c9;af0000000000000000000000000003a8|af00000000000000000000000000038e|af000000000000000000000000000391|af0000000000000000000000000003d5;
00000000000000000000000000000d57;;ZU50490220;1;99999;"Handtuchrollen 1 lagig Zellstoff • 300m 1070 Blatt • Innenauszug • Palette";"<ul>
	<li><strong>Handtuchrollen <u>1 lagig Zellstoff</u> </strong>&nbsp;</li>
	<li><u><strong>300 Meter = 1070 Blatt</strong></u>&nbsp; &nbsp;</li>
	<li>Grammatur 22g &bull;&nbsp;1 Karton = 6 Rollen</li>
	<li>Mit Innenauszug (ohne H&uuml;lse)</li>
	<li>EU Ecolabel Zertifikat</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp; Durchmesser: 18cm - H&uuml;lse: 0,5cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 216&nbsp;Rollen (36&nbsp;Karton)</strong></span></li>
	<li><font color=""#4b6b8b""><b>Versandkostenfrei</b></font></li>
</ul>

<p><iframe frameborder=""0"" height=""250"" name=""Handtuchrollen 1 lagig Innenauszug 300m 1070 Abrisse"" scrolling=""no"" src=""https://embed.imajize.com/1128249"" title=""Handtuchrollen 1 lagig  Innenauszug 300m 1070 Abrisse"" width=""250""></iframe></p>";18.53;22.05;13.8;16.42;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199d7d65db57550846116957abe0b2b;https://sw6.hamburgpapier-shop.de/media/f7/1c/91/1760262774/handtuchrollen-1-lagig-zellstoff-kartonversand-ab-216-rollen.avif?ts=1760262774;;;;;00000000000000000000000000000341|000000000000000000000000000003c8|01989d45902e79578f4491023a4ecfb5;0192436de3fe728997374211eefd79c9;af000000000000000000000000000399|af0000000000000000000000000003a8|af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003d5;
00000000000000000000000000000c87;;ZU50497095;1;99999;"Handtuchrollen 2 lagig Zellstoff blau • 143m 600 Abrisse • Innenauszug • Palette";"<ul>
	<li><strong>Handtuchrollen <u>2 lagig&nbsp;Zellstoff blau</u></strong></li>
	<li><strong><u>143 Meter = 600&nbsp;Blatt</u></strong>&nbsp;&nbsp;</li>
	<li>Grammatur: 36g &bull; 1 VE = 6 Rollen</li>
	<li>Mit&nbsp;Innenauszug (ohne H&uuml;lse)</li>
	<li><u>Lebensmittel Zulassung</u>&nbsp;mit Eu Ecolabel Zertifikat</li>
	<li>Sehr gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp;Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 20cm</li>
	<li><span style=""color:#4b6b8b""><strong>Palettenversand ab 240&nbsp;Rollen (40&nbsp;VE)</strong></span></li>
	<li><span style=""color:#4b6b8b""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Eu Ecolabel Zertifikat Handtuchrollen 2 lagig blau mit Innenauszug"" src=""/media/81/92/68/1760255559/eu-ecolabel-zertifikat-handtuchrollen-2-lagig-blau-innenauszug-ab-240-rollen.avif?ts=1760255608"" style=""height:90px; width:225px"" title=""Eu Ecolabel Zertifikat Handtuchrollen 2 lagig blau Innenauszug "" />&nbsp; &nbsp; <img alt=""Handtuchrollen mit Lebensmittel Zulassung mit Innenauszug "" src=""/media/a5/c1/04/1760256019/handtuchrollen-2-lagig-blau-lebensmittel-zulassung.png?ts=1760256058"" style=""height:90px; width:90px"" title=""Lebensmittel Zulassung für Handtuchrollen Innenauszug    "" /></p>";16.15;19.22;10.98;13.07;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199d2e5de8f7926b8e310ea877b288c;https://sw6.hamburgpapier-shop.de/media/2e/58/f6/1760179907/handtuchrollen-2-lagig-zellstoff-blau-innenauszug-ab-240-rollen.avif?ts=1760255546;"Handtuchrollen 2 lagig Zellstoff blau mit Innenauszug ab 240 Rollen";"Handtuchrollen 2 lagig Zellstoff blau mit Innenauszug gepackt auf einer Palette ab 240 Rollen mit Lebensmittel Zulassung";;;00000000000000000000000000000341|01989d45ae3a7476804975e6ed8c91b2|000000000000000000000000000003c8|0199e27180617d2cba46b71a2e7abbac;0192436de3fe728997374211eefd79c9;af000000000000000000000000000392|af000000000000000000000000000399|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a9|af0000000000000000000000000003d2|af0000000000000000000000000003d5;
00000000000000000000000000000e81;;8080Karton;1;99999;"Handtuchrollen 1 lagig Zellstoff • 275m Breite 19cm • Innenauszug + Außenabwicklung • 6 Rollen VE";"<ul>
	<li><strong>Handtuchrollen <u>1 lagig Zellstoff</u></strong><u> </u>&nbsp;ohne Perforation</li>
	<li><u><strong>275 Meter</strong></u>&nbsp;</li>
	<li>Grammatur:&nbsp;<strong>20g</strong><strong> </strong>&nbsp;&bull;&nbsp;1&nbsp;VE = 6 Rollen</li>
	<li>Gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp; Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 19cm</li>
	<li>Als Innenauszug und Au&szlig;enabwicklung geeignet</li>
	<li>F&uuml;r Innenauszug Spender (unser Spender AC20012)</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 VE= 12&nbsp;Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong><span style=""font-size:12px;"">&nbsp;</span></span></li>
	<li><span style=""color:#4b6b8b;""><span style=""font-size:12px;""><span style=""color:#FF0000;"">Ab 20 VE = 120 Rollen = 1/2 Palette,&nbsp;werden auf einer Palette versendet</span></span></span></li>
</ul>";19.88;23.66;12.9;15.35;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199d23502a4710097f2f06aa22b0bfb;https://sw6.hamburgpapier-shop.de/media/71/77/b4/1760168316/handtuchrollen-1-lagig-zellstoff-275-m-ab-12-rollen.avif?ts=1760168458;"Handtuchrollen 1 lagig Zellstoff 275 m ab 12 Rollen";"Handtuchrollen 1 lagig Zellstoff mit Außenabwicklung im Kartonversand ab 12 Rollen verpackt im Karton versandkostenfrei ";;;00000000000000000000000000000341|01989d455fe671b2a3152042282d57cb|0000000000000000000000000000036d|00000000000000000000000000000374;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af0000000000000000000000000003a8|af00000000000000000000000000038e|af000000000000000000000000000395|af0000000000000000000000000003c7;
00000000000000000000000000000c85;;ZU50498080;1;99999;"Handtuchrollen 1 lagig Zellstoff • 275m Breite 19cm • Innenauszug + Außenabwicklung • Palette";"<ul>
	<li><strong>Handtuchrollen<u>1 lagig Zellstoff</u></strong> &nbsp;ohne Perforation</li>
	<li><u><strong>275 Meter</strong></u>&nbsp;</li>
	<li>Grammatur: <strong>20g</strong> &nbsp;&bull;&nbsp;1 VE = 6 Rollen</li>
	<li>Gute Saugf&auml;higkeit und Stabilit&auml;t</li>
	<li>Abmessungen:&nbsp; Durchmesser: 19cm - H&uuml;lse: 6cm - Breite: 19cm</li>
	<li>Als Innenauszug und Au&szlig;enabwicklung geeignet</li>
	<li>F&uuml;r Innenauszug Spender (unser Spender AC20012)</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 240 Rollen (40 VE)</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";17.04;20.28;11.64;13.85;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199d23ca00679aab322470fe25ad9f8;https://sw6.hamburgpapier-shop.de/media/96/18/c2/1760168815/handtuchrollen-1-lagig-zellstoff-275-m-ab-240-rollen.avif?ts=1760168850;"Handtuchrollen 1 lagig Zellstoff 275 m ab 240 Rollen";"Handtuchrollen 1 lagig Zellstoff mit Innenauszug und Außenabwicklung gepackt auf Palette ab 240 Rollen versandkostenfrei";;;00000000000000000000000000000341|01989d455fe671b2a3152042282d57cb|0000000000000000000000000000036d|00000000000000000000000000000374;0192436de3fe728997374211eefd79c9;af0000000000000000000000000003a8|af00000000000000000000000000038e|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003c7;
